cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,mobileCallingPartyNumber,origMobileCallDuration,destMobileCallDuration,mobileCallType
1,1,387208,25016996,1684337978,1,25016996,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25016997,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337978,4546,72f57258-a24b-4fd6-b280-6cdbd469d059,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DADD89A0F40111EDB5D9B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387209,25016998,1684337980,1,25016998,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25016999,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,120f7308-5f13-47a2-8b98-a502ca7802bc,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F398194DF40111EDA0AEE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387210,25017000,1684337980,1,25017000,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017001,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,cf074937-edce-477c-ada1-a3a9da13f860,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DBBB6561F40111EDB5E2B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387211,25017002,1684337980,1,25017002,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017003,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,5920d870-1caf-4a27-8f11-eb6c56ea625b,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F3B3907FF40111EDA0B7E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387212,25017004,1684337980,1,25017004,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017005,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,5a711b49-e6c7-4f8c-9cdb-2f2860f049ba,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DBD359C8F40111EDB5EBB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387213,25017006,1684337981,1,25017006,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017007,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,81781847-5b47-4674-9be2-f96c5387fb0c,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F45FFF12F40111EDA0C0E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387214,25017008,1684337981,1,25017008,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017009,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,01d53b5b-7d52-48ec-80d7-8381d56353c4,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DC8371E3F40111EDB5F5B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387215,25017010,1684337981,1,25017010,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017011,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,2ae120c6-d7fa-4744-805d-bb428b8ea531,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F47C11D4F40111EDA0C9E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387216,25017012,1684337981,1,25017012,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017013,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,458bfaa7-5fef-4ee4-937c-a3afa38c6dfb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DC9B8DA1F40111EDB5FEB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387217,25017014,1684337984,1,25017014,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017015,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,d149c3ba-4f75-49f8-9cca-ec51bc6338eb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F6500E6EF40111EDA0D2E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387218,25017016,1684337984,1,25017016,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017017,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,f06e7522-9b7f-4804-9dda-25a08473fe32,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DE7248F0F40111EDB608B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387219,25017018,1684337984,1,25017018,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017019,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,31da3859-e880-43c0-bfef-cce23eb4a403,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F66A740EF40111EDA0DBE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387220,25017020,1684337984,1,25017020,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017021,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,5b31d7f3-7f2d-47fe-bc77-46f0db59432a,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DE8A169AF40111EDB611B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387221,25017022,1684337987,1,25017022,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017023,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337987,4546,afedd432-c2b7-44ea-97ca-6d6eb7c72538,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F7A983B2F40111EDA0E4E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387222,25017024,1684337987,1,25017024,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017025,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337987,4546,ef786a2b-7d74-400b-b4f5-490b8087c7bc,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DFCD1D41F40111EDB61AB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387223,25017026,1684337987,1,25017026,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017027,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337987,4546,aab5e87c-d7b9-4dba-9ab8-1c2f54a55fcb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F7C5485FF40111EDA0EDE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,1,387224,25017028,1684337987,1,25017028,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,25017029,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337987,4546,db07759d-db74-4fef-999c-231b3279e1c4,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DFE47580F40111EDB623B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768704,41868862,1684337973,2,41868862,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868863,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337973,4546,9b92b997-522c-4d98-8f5e-88eccb4a6b8f,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,EF651E27F40111EDA053E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768705,41868864,1684337973,2,41868864,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868865,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337973,4546,31b02fad-7597-4d4a-a56e-8dd645712ca1,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,D78731EAF40111EDB588B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768706,41868866,1684337973,2,41868866,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868867,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337973,4546,a67f90d1-791d-494a-b87a-8fbd435029ed,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,EF88367DF40111EDA05CE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768707,41868868,1684337973,2,41868868,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868869,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337973,4546,cf729f21-125b-4c43-a5fc-aa4050cffa40,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,D7AA49A9F40111EDB591B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768708,41868870,1684337974,2,41868870,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868871,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337974,4546,68a1646b-3f50-447f-af44-7abf4d6ed358,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,EFF6D700F40111EDA065E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768709,41868872,1684337974,2,41868872,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868873,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337974,4546,65ee53d1-6f2e-4b29-9af6-8d1224b5b77d,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,D819D500F40111EDB59AB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768710,41868874,1684337974,2,41868874,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868875,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337974,4546,090cdfce-f84a-4ae2-907b-55bff4c7d674,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F0225361F40111EDA06EE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768711,41868876,1684337974,2,41868876,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868877,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337974,4546,03af2ab8-3fcb-40de-ac79-8dbc274b3302,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,D845781FF40111EDB5A3B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768712,41868878,1684337975,2,41868878,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868879,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337975,4546,96eda2c5-f805-4d33-885c-01ce5f3f1c1d,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F0DF634BF40111EDA077E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768713,41868880,1684337975,2,41868880,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868881,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337975,4546,46029e84-10b4-4718-961e-3a9fd65fcd81,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,D90CC123F40111EDB5ACB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768714,41868882,1684337975,2,41868882,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868883,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337975,4546,c0f608a0-4c20-45a5-9148-4463f21cfcbb,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F107D24CF40111EDA080E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768715,41868884,1684337975,2,41868884,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868885,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337975,4546,13128bd7-2599-42f6-a1fc-35ed432d25d8,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,D9279C2EF40111EDB5B5B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768716,41868886,1684337977,2,41868886,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868887,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337977,4546,8d480bc9-e493-44fa-b1f2-1204b97390e5,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F1E70DB3F40111EDA089E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768717,41868888,1684337977,2,41868888,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868889,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337977,4546,5239dda6-ca93-414a-a4a2-b36192fcfad1,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DA094834F40111EDB5BEB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768718,41868890,1684337977,2,41868890,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868891,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337977,4546,272a6288-e6a4-4882-8238-bb030918d62c,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F209167DF40111EDA092E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768719,41868892,1684337977,2,41868892,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868893,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337977,4546,4b60e81a-cc57-438e-9e1c-8f4da2f689cc,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DA2D738AF40111EDB5C7B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768720,41868894,1684337978,2,41868894,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868895,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337978,4546,75bf21da-2b80-430e-9e8c-0c9364ccc3f2,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F295ECE5F40111EDA09BE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768721,41868896,1684337978,2,41868896,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868897,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337978,4546,04124db6-38eb-4ae5-98c7-c4cfdf5146d9,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DABA71E2F40111EDB5D0B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768722,41868898,1684337978,2,41868898,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868899,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337978,4546,6afd084b-7c74-4f97-a4f4-29f3c90ed440,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F2BAB2F6F40111EDA0A4E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768723,41868900,1684337978,2,41868900,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868901,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337978,4546,04089ef6-c295-4aba-bbbc-d5a950227023,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DADD89A0F40111EDB5D9B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768724,41868902,1684337980,2,41868902,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868903,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,3474d499-fb43-4b7c-bc82-c427dd14c69d,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F398194DF40111EDA0AEE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768725,41868904,1684337980,2,41868904,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868905,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,2fb81ae5-ff71-4863-aefb-62df33c09b6c,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DBBB6561F40111EDB5E2B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768726,41868906,1684337980,2,41868906,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868907,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,9a30750a-71a4-43e4-a29b-8852a476e6c5,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F3B3907FF40111EDA0B7E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768727,41868908,1684337980,2,41868908,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868909,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337980,4546,efd413e1-fabf-49ba-8bad-44c00d7c7810,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DBD359C8F40111EDB5EBB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768728,41868910,1684337981,2,41868910,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868911,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,247594e0-acbd-4042-a154-2153af653d27,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F45FFF12F40111EDA0C0E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768729,41868912,1684337981,2,41868912,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868913,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,cd16090e-db2b-43ab-949e-029b5be8e4f4,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DC8371E3F40111EDB5F5B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768730,41868914,1684337981,2,41868914,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868915,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,cbfefb1f-073c-4010-a0a9-188caea47dd2,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F47C11D4F40111EDA0C9E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768731,41868916,1684337981,2,41868916,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868917,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337981,4546,644ebdad-d37f-42f8-92a4-ac662a448328,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DC9B8DA1F40111EDB5FEB14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768732,41868918,1684337984,2,41868918,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868919,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,52a6923d-9e65-4b5d-b237-54aea96ddd54,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F6500E6EF40111EDA0D2E72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768733,41868920,1684337984,2,41868920,1850540298,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868921,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,d21da3be-9391-4799-8159-af6f8bb1d321,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,DE7248F0F40111EDB608B14DC820B87D,0,,0,0,0,,,1,,,0,0,,0,0,0
1,2,3768734,41868922,1684337984,2,41868922,1850540810,18002154693,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,41868923,0,0,0,4546,4546,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1684337984,4546,ecbf3719-9ae1-4d4d-8159-68412b24cf60,7,0,0,0,0,0,0,StandAloneCluster,0,,,0,,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,F66A740EF40111EDA0DBE72D760FE46E,0,,0,0,0,,,1,,,0,0,,0,0,0
